hospital_id,hospital_name,hospital_add,hospital_code,hospital_phone,hospital_country
6571,"BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE",85206,6027956020,MARICOPA
6574,"Aadya Eye Hospital","Near Saijpur Tower, Janata Market.",380045,5778530330,INDIA
6580,"Anitha Nursing Home","No 9-1/3, Sri Ramanagara Colony, Near Uppal Bus Depot, Hyderabad-500098",500098,6606024368,INDIA
6583,"ST VINCENT'S ST CLAIR","7063 VETERANS PARKWAY",35125,2053383301,"SAINT CLAIR"
6585,"Arvinth Hospital","# 17, Rangar Sannathi Street,Namakkal- 637001",637001,8516258253,INDIA
6586,"Ashirwad Maternity & General Hosptial","17,18 Samir Apt,Jesal Park,Bhayandar East,Thane",401105,2575487003,INDIA
6588,"Apex Hospital","Scf-43,44,Ph 3B-2",160060,3430523165,INDIA
6592,"Ajay Pratima Hospital","57, Brijlok, Near Prem Nagar Dharam Kanta Bareilly",243005,9790957812,INDIA
6602,"BANNER LASSEN MEDICAL CENTER","1800 SPRING RIDGE DRIVE",96130,7079611234,LASSEN
6604,"FAIRBANKS MEMORIAL HOSPITAL","1650 COWLES STREET",99701,9072761131,"FAIRBANKS NORTH STAR"
6607,"JACK HUGHSTON MEMORIAL HOSPITAL","4401 RIVER CHASE DRIVE",36867,3347323000,RUSSELL
6608,"Anant Shree Hospital","Indrapuri A- Sector, Opp. Bhel Gate # 1,Indrapuri",462021,6964639928,INDIA
6611,"Akshay Hospital","2Nd Cross, Ashoknagar",572102,9651560788,INDIA
6615,"SAN FRANCISCO GENERAL HOSPITAL","1001 POTRERO AVENUE",94110,8055435353,"SAN FRANCISCO"
6616,"MIRACLE MILE MEDICAL CENTER","6000 SAN VICENTE BLVD",90036,6192293172,"LOS ANGELES"
6622,"SUTTER AUBURN FAITH HOSPITAL","11815 EDUCATION STREET",95603,8505467600,PLACER
6636,"KAWEAH DELTA MEDICAL CENTER","400 W MINERAL KING AVE",93291,2134133000,TULARE
6641,"KAISER FOUNDATION HOSPITAL - SACRAMENTO","2025 MORSE AVENUE",95825,6507235708,SACRAMENTO
6642,A.P.Hospital,"Ajitnagar Chowk,Near Sultan Wind Water Tank",143001,5604463544,INDIA
6654,"KEEFE MEMORIAL HOSPITAL","602 N 6TH W ST",80810,3037781955,CHEYENNE
6658,"Apollo Koramangala Cradle Limited","#25. 46Th Cross, 5Th Block, Jayanagar, Bangalore, Karnataka",560011,3866668824,INDIA
6667,"Aadhar Hospital","Court Road,Chavatgalli",590002,8025600675,INDIA
6677,"SAGE MEMORIAL HOSPITAL","STATE ROUTE 264 SOUTH 191",86505,5204326401,APACHE
6679,"LITTLE RIVER MEMORIAL HOSPITAL","451 WEST LOCKE STREET",71822,8708952691,"LITTLE RIVER"
6687,"SANTA YNEZ VALLEY COTTAGE HOSPITAL","2050 VIBORG RD",93463,9098666501,"SANTA BARBARA"
6688,"Abc Hospitals","#16-1-13, Kgh To Beach Down, Opp. Coastal Battery, Maharanipeta, Visakhapatnam, Visakha, Andhrapradesh-530002",530002,9752248184,INDIA
6695,"LAKEWOOD REGIONAL MEDICAL CENTER","3700 E SOUTH ST",90712,7149932000,"LOS ANGELES"
6696,"DOMINICAN HOSPITAL","1555 SOQUEL DRIVE",95065,8317554195,"SANTA CRUZ"
6705,"HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE","393 S TUSTIN STREET",92866,9708104121,ORANGE
6722,"BANNER BOSWELL MEDICAL CENTER","10401 WEST THUNDERBIRD BOULEVARD",85351,9285376399,MARICOPA
6724,"CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL","7700 S BROADWAY",80122,9706683300,ARAPAHOE
6731,"KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE","3440 E LA PALMA AVE",92806,3104235000,ORANGE
6741,"WHITTIER HOSPITAL MEDICAL CENTER","9080 COLIMA RD",90605,6263507975,"LOS ANGELES"
6766,"SAN GABRIEL VALLEY MEDICAL CENTER","438 W LAS TUNAS DRIVE",91776,7077781111,"LOS ANGELES"
6768,"A C Hospital","No-8, 3Rd Main Road, United India Nagar, Ayanavaram, Chennai-600023",600023,5406848085,INDIA
6771,"OROVILLE HOSPITAL","2767 OLIVE HIGHWAY",95966,4088855000,BUTTE
6774,"NORTHBAY MEDICAL CENTER","1200 B  GALE WILSON BLVD",94533,8187673310,SOLANO
6787,"Aaditya Hospital","Main Chowk Vishrambag",416415,4623287664,INDIA
6813,"Aashlok Nursing Home Pvt Ltd","#25A, Block-Ab, Community Centre,Safdarjung Enclave, Newdelhi-110029",110029,7613873495,INDIA
6818,"Aastha Eye Centre","5-R/5 N.I.T, Near Neelam Petrol Pump, Faridabad-121001",121001,6751968012,INDIA
6822,"METHODIST HOSPITAL OF SACRAMENTO","7500 HOSPITAL DRIVE",95823,9498374500,SACRAMENTO
6845,"BAPTIST HEALTH MEDICAL CENTER-CONWAY","1555 EXCHANGE AVENUE",72032,4792294677,FAULKNER
6846,"SALINE MEMORIAL HOSPITAL","#1 MEDICAL PARK DRIVE",72015,8708632000,SALINE
6853,"RONALD REAGAN U C L A MEDICAL CENTER","757 WESTWOOD PLAZA",90095,8183658051,"LOS ANGELES"
6862,"SALINAS VALLEY MEMORIAL HOSPITAL","450 EAST ROMIE LANE",93901,7603513333,MONTEREY
6863,"ST MARY MEDICAL CENTER","1050 LINDEN AVE",90813,5107971111,"LOS ANGELES"
6870,"JOHNSON REGIONAL MEDICAL CENTER","1100 EAST POPLAR STREET",72830,5015523000,JOHNSON
6895,"Action Cancer Hospital","H-2/Fc-34,A4 Pashim Vihar",110063,6180765696,INDIA
6898,"PIONEERS MEMORIAL HEALTHCARE DISTRICT","207 WEST LEGION ROAD",92227,3103259110,IMPERIAL
6899,"Arya Hospital","C-1/101.Pankha Road,Janak Puri,New Delhi West,",110058,7332069443,INDIA
6906,"DOCTORS HOSPITAL OF MANTECA","1205 E NORTH STREET",95336,8187907100,"SAN JOAQUIN"
6917,"ST JOSEPH'S HOSPITAL","350 NORTH WILMOT ROAD",85711,9284452700,PIMA
6919,"JEROLD PHELPS COMMUNITY HOSPITAL","733 CEDAR ST",95542,9093363651,HUMBOLDT
6921,"Amardeep Nursing Home","101 Ratna Tarang, Old Nagardas Road, Andheri (E)Old Nagardas Road,Andheri (E)",400069,4810860270,INDIA
6928,"CALLAHAN EYE HOSPITAL","1720 UNIVERSITY BLVD",35233,2053258100,JEFFERSON
6936,"GARFIELD MEDICAL CENTER","525 N GARFIELD AVE",91754,3108238911,"LOS ANGELES"
6948,"Adarsh Hospital","16-23, Suryakiran Appartments,Ghoddod Road, Surat-395007.",395007,5089459331,INDIA
6949,"KAISER FOUNDATION HOSPITAL, RIVERSIDE","10800 MAGNOLIA AVENUE",92505,7075714000,RIVERSIDE
6952,"GREATER EL MONTE COMMUNITY HOSPITAL","1701 SANTA ANITA AVE",91733,3106575900,"LOS ANGELES"
6955,"Abhaya Hospital","1-78D, Jainpeta, Belthangaby, Dakshina Kannada, Karnataka",574214,7931724575,INDIA
6984,"NORTHWEST MEDICAL CENTER","6200 NORTH LA CHOLLA BOULEVARD",85741,4803233000,PIMA
6990,"MEDICAL CENTER SOUTH ARKANSAS","700 WEST GROVE STREET",71731,8709727000,UNION
6993,"Annai Velankanni Nursing Home","Post Box No.107, Murugan Kurichi, Palayamkottai.",627002,8975448352,INDIA
7005,"MERCY HOSPITAL NORTHWEST ARKANSAS","2710 SOUTH RIFE MEDICAL LANE",72758,5012783100,BENTON
7016,"PHOENIX INDIAN MEDICAL CENTER","4212 NORTH 16TH STREET",85016,6029235000,MARICOPA
7029,"KAISER FOUNDATION HOSPITAL","99 MONTECILLO RD",94903,9165375000,MARIN
7031,"FORT DEFIANCE INDIAN HOSPITAL","PO BOX 649",86504,9282832501,APACHE
7032,"A.M. Hospital","# 20/1, 2Nd Cross, Widia Layout, Vijayanagar, Bangalore",560040,6912365969,INDIA
7033,"Agrawal Eye Hospital","1St Floor, Maharaja Apartment, Opp. Tel. Exchange, S.V. Road, Malad (West) Mumbai-400064",400064,7844576566,INDIA
7034,"Amin Maternity And Nursing Home","17, Manipushp Society, Opp:Sarathi-2, B/H Goyal Intercitynr. Surdhara Circle",380054,6800662862,INDIA
7035,"Annammal Hospital",Kuzhithurai,629163,9681111254,INDIA
7043,"Apex Hospital (Steel City Critical Care Pvt Ltd)","16-1-5, Coastal Battery Road, Maharanipeta",530002,8165486164,INDIA
7067,"Anbu Hospital","No.150/1,Kamarajar Salai,",625009,3127623375,INDIA
7076,"Abhiram Institute Of Medical Sciences","Opp Aps Rtc Depot, Atmakur, Nellore",524322,9308616266,INDIA
7079,"Aravind Eye Hospital - Coimbatore","Avanashi Road, Coimbatore-641014Teelametu",641014,8535895678,INDIA
7102,"Aditya Hospital","No.7, Barnbay Road, Kilpauk, Chennai-600010",600010,7861858898,INDIA
7107,"TEMECULA VALLEY HOSPITAL","31700 TEMECULA PKWY",92592,9095588000,RIVERSIDE
7110,"Al Salama Eye Hospital Ltd","55/5,Hospital Road,Perinthalmanna,Malapuram",679322,8205210632,INDIA
7126,"PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","3865 JACKSON STREET",92503,8057393100,RIVERSIDE
7129,"KANAKANAK HOSPITAL","P O BOX 130",99576,9074423321,DILLINGHAM
7131,"Apollo Koramangla Cradle Limited","No.58, 5Th Cross, 18Th Main Koramangla, 6Th Block, Bangalore, Karnataka.",560095,4813541297,INDIA
7135,"NORTH METRO MEDICAL CENTER","1400 BRADEN STREET",72076,5013211000,PULASKI
7146,"Aisha Memorial Hospital (Tsunami Project Only)","Paruthikuzhy, Manacaud",695009,9654206892,INDIA
7149,"Anande Hospital","Near Old R T O Office,Ramnagar, Chandrapur,Near Old R.T.O. Office.",442402,4120205966,INDIA
7158,"FIVE RIVERS MEDICAL CENTER","2801 MEDICAL CENTER DRIVE",72455,8703672411,RANDOLPH
7161,"Annai Hospital","5-82/1, Kurumbanai Road, Karungal, Kanyakumari, Tamilnadu",629157,2394293813,INDIA
7167,"MERCY MEDICAL CENTER MT SHASTA","914 PINE STREET",96067,7608735811,SISKIYOU
7177,"Adarsha Nethralayam","9-5-53, Mandibazar, Warangal, A.P",506002,2058091956,INDIA
7200,"YAVAPAI REGIONAL MEDICAL CENTER","1003 WILLOW CREEK ROAD",86301,9283367600,YAVAPAI
7206,"Adityaj Hospital","S.C.O.18,(F.F),Phase-1,S.A.S,Nagar",160055,2330285157,INDIA
7215,"A.V.Da Costa Hospital","No.P-602,Fatorda,Next To Fatorda Stadium,Salcete,",403602,1239745973,INDIA
7221,"HILL HOSPITAL OF SUMTER COUNTY","751 DERBY DRIVE",36925,2053925263,SUMTER
7234,"ALAMEDA HOSPITAL","2070 CLINTON AVENUE",94501,5308779361,ALAMEDA
7242,"VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS","1015 MEDICAL CENTER PARKWAY",36701,3344184100,DALLAS
7268,"Aditya Medical Park (A Unit Of Aditya Health Research Foundation Pvt Ltd)","Taki Road, Kadambagachi, Barasat, 24 Parganas (N)Barasat-700124",700124,6348880680,INDIA
7269,"Amaravathi Hospital","#74, Ramanujam Nagar, Kovai Road, Karur, Tamilnadu.",639002,1037849896,INDIA
7271,"Abhi Sai Hospitals","Doctor'S Colony,Miryalguda",508207,1067586877,INDIA
7275,"SELLS HOSPITAL","HIGHWAY 86, AT TOPAWA ROAD",85634,9284751200,PIMA
7279,"PIGGOTT COMMUNITY HOSPITAL","1206 GORDON DUCKWORTH DRIVE",72454,5013641100,CLAY
7282,"Arihant Hospital & Research Centre","283-A, Gumasta Nagar",452009,3594364624,INDIA
7293,"MCKEE MEDICAL CENTER","2000 BOISE AVE",80538,7193836000,LARIMER
7296,"Asarfi Hospital Pvt Ltd","At Baramuri Po,Bishanpur,Dhanbad",828130,4633580386,INDIA
7298,"CITIZENS BAPTIST MEDICAL CENTER","604 STONE AVENUE",35161,2567614542,TALLADEGA
7302,"PATIENTS' HOSPITAL OF REDDING","2900 EUREKA WAY",96001,5594318000,SHASTA
7303,"ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE",35205,2059397000,JEFFERSON
7308,"KAISER FOUNDATION HOSPITAL MANTECA","1777 WEST YOSEMITE AVE",95337,8189817111,"SAN JOAQUIN"
7318,"DOCTORS MEDICAL CENTER","1441 FLORIDA AVENUE",95350,8186764100,STANISLAUS
7322,"Akshitha Hospitals","H.No.11-32/6,Mahavir Enclave Phase-Ii,Shashabad",501218,2074942762,INDIA
7323,"A.V.M. Hospital A.V.M.M. Associates (P) Ltd","# 135, Palayamkottai Roadtuticorin",628003,2202573286,INDIA
7330,"TUBA CITY REGIONAL HEALTH CARE CORPORATION","PO BOX 600",86045,5203627003,COCONINO
7332,"Alhat Nursing Home","Hira-Ratan Plaza,Pune Nashik Highway Pmt Chowk,Bhosari",411039,2149089039,INDIA
7349,"Advance Mother And Child Care Center","#67, Kalgidhar Enclave, Near Shiv Mandir, Hdfc Bank, Baltana, Zirakpur, Mohali, Punjab",140604,8446769455,INDIA
7357,"Anand Hospital","Shrikrishnapalace,Sn 136,Near Malwadi Police Station Warje,Malwadi",411058,7078636233,INDIA
7361,"BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS","2800 EAST AJO WAY",85713,9283384911,PIMA
7381,"Aabu Tayshete Memorial Hospital","Behind Hotel Sahyadri Kankavlisindhudurga, Maharashtra.",416602,4347994285,INDIA
7384,"Aruna Aspatal","#16, Rajeev Coloni, Meera Market, Chittorgarh, Rajasthan",312001,2009817887,INDIA
7404,"ORANGE COUNTY GLOBAL MEDICAL CENTER","1001 NORTH TUSTIN AVENUE",92705,3239301040,ORANGE
7422,"ST ANTHONY NORTH HEALTH CAMPUS","14300 ORCHARD PARKWAY",80023,3032694000,BROOMFIELD
7426,"EAST LOS ANGELES DOCTORS HOSPITAL","4060 WHITTIER BLVD",90023,9166882000,"LOS ANGELES"
7431,"MOTION PICTURE & TELEVISION HOSPITAL","23388 MULHOLLAND DRIVE",91364,9493641400,"LOS ANGELES"
7432,"Amrutha Nursing Home Private Limited","D.No.10-7-85,Kailash Nagar,Gajuwaka.Gajuwaka",530026,2437240232,INDIA
7438,"Akanksha Maternity & Surgical Hospital","6, Manish Tower, Manish Nagar, J P Road, Ahdheri(W)J.P. Road, Andheri (W)",400053,4009144792,INDIA
7441,"LUCILE SALTER PACKARD CHILDREN'S HSP AT STANFORD","725 WELCH ROAD",94304,2133883151,"SANTA CLARA"
7459,"KAISER FOUNDATION HOSPITAL-SAN JOSE","250 HOSPITAL PARKWAY",95119,8053895800,"SANTA CLARA"
7466,"HELENA REGIONAL MEDICAL CENTER","1801 MARTIN LUTHER KING JR DRIVE",72342,5012022000,PHILLIPS
7469,"WESTERN ARIZONA REGIONAL MEDICAL CENTER","2735 SILVER CREEK ROAD",86442,4808545050,MOHAVE
7470,"Aayushman The Family Hospital","D.No.45/145A1,Venkataramana Colony",518003,3305893491,INDIA
7476,"Ak Hospital","360 Poonamallee High Road,Junction Of Ph Rd &",600029,4139223726,INDIA
7477,"SENECA DISTRICT HOSPITAL","130 BRENTWOOD DRIVE",96020,8056886431,PLUMAS
7490,"DESERT VALLEY HOSPITAL","16850 BEAR VALLEY RD",92395,5624017022,"SAN BERNARDINO"
7500,"Anand Hospital","Nagar Road, Near S.T Stand,Ahemdnagar",413201,3386211792,INDIA
7504,"Apex Kidney Care Pvt Ltd","C/O. Sushrut Hospital, 2Nd Fllor, Swastik Park, Near Kach Gujar Hall, Chembur (E). Mumbai",400071,9878215894,INDIA
7519,"BENSON HOSPITAL","450 SOUTH OCOTILLO AVENUE",85602,9286452424,COCHISE
7549,"Aayushmaan Hospital","Kiratpur Road",246701,7330781292,INDIA
7552,"MEDICAL CENTER OF THE ROCKIES","2500 ROCKY MOUNTAIN AVENUE",80538,9646785366,LARIMER
7560,"WHITE RIVER MEDICAL CENTER","1710 HARRISON STREET",72503,5012197000,INDEPENDENCE
7565,"TWIN CITIES COMMUNITY HOSPITAL","1100 LAS TABLAS RD",93465,3232670477,"SAN LUIS OBISPO"
7587,"MERCY SAN JUAN MEDICAL CENTER","6501 COYLE AVE",95608,7148435000,SACRAMENTO
7588,"Ambika Hospital","Murarji Peth, Solapur-413002.",413002,7700053121,INDIA
7589,"KAISER FOUNDATION HOSPITAL - FRESNO","7300 NORTH FRESNO ST",93720,6268511011,FRESNO
7594,"KAISER FOUNDATION HOSPITAL - FREMONT","39400 PASEO PADRE PKWY",94538,7602458691,ALAMEDA
7598,"LAC/HARBOR-UCLA MED CENTER","1000 W CARSON ST",90502,6268142468,"LOS ANGELES"
7607,"MENLO PARK SURGICAL HOSPITAL","570 WILLOW ROAD",94025,9096258300,"SAN MATEO"
7632,"Aditya Eye Hospital","Judge Mukku, Thrikkakara, Kochi-682021",682021,6798028686,INDIA
7651,"Almas Hospital","Changuvetty,Kottakal,Malappuram,",676503,7632471679,INDIA
7656,"GILBERT HOSPITAL","5656 SOUTH POWER ROAD",85295,4805432000,MARICOPA
7658,"SPARKS MEDICAL CENTER - VAN BUREN","EAST MAIN AND SOUTH 20TH STREET",72956,8709724100,CRAWFORD
7666,"Amrik Nethralaya","#346, Hrbr 1St Kalyan Nagar,4Th Cross, 7Th B Main.",560043,6496666294,INDIA
7670,"Arihant Hospital","Hno-122,Block-G,Oriental Villa,Sector-57",122002,9793453732,INDIA
7688,"Aakashdeep Hospital","# 98, Sector-7, Koperkhairna,Navi Mumbai-400709.",400709,6441176050,INDIA
7690,"Ashirwad Hospital & Research Centre","B-38/1-C, Virdopur, Mahmorganj, Varanasi-221010",221010,7629960343,INDIA
7692,"WEST HILLS HOSPITAL & MEDICAL CENTER","7300 MEDICAL CENTER DR",91307,5593244000,"LOS ANGELES"
7714,"HAZEL HAWKINS MEMORIAL HOSPITAL","911 SUNSET DRIVE",95023,7074623111,"SAN BENITO"
7718,"LAKE MARTIN COMMUNITY HOSPITAL","201 MARIARDEN ROAD",36853,2568257821,TALLAPOOSA
7720,"Alpha Ent Head And Neck Research Institute And Hospital","Opp To Bsnl Tower,Deshabhimani Road,Kaloor,Ernakulam",682017,2805990908,INDIA
7722,"ST MARY'S MEDICAL CENTER","450 STANYAN ST",94117,2139772121,"SAN FRANCISCO"
7734,"DELTA MEMORIAL HOSPITAL","811 HIGHWAY 65 SOUTH",71639,8702655351,DESHA
7740,"KAISER FOUNDATION HOSPITAL AND REHAB CENTER","975 SERENO DR",94589,6192948111,SOLANO
7746,"Ace Heart & Vascular Institute. (A Unit Of Prime Cardiac Care Pvt. Ltd.)","Sector-69,Shivalik Hospital",160055,8793087296,INDIA
7754,"Apollo Hospital (Kakinada)","13-1-3, Main Road, Kakinada - 533001",533001,6294275831,INDIA
7765,"PICKENS COUNTY MEDICAL CENTER","241 ROBERT K WILSON DRIVE",35447,2053678111,PICKENS
7766,"Anukrushna Hospitals","10-191/2, Vasanthapuri Colonymalkajgiri",500047,8424272999,INDIA
7770,"WEST COVINA MEDICAL CENTER, INC","725 S ORANGE AVE",91790,7075545280,"LOS ANGELES"
7777,"CHILDREN'S HOSP OF LOS ANGELES","4650 SUNSET BLVD",90027,9493652408,"LOS ANGELES"
7782,"Amit Jaggi Memorial Hospital","Sector-1, Vibhav Nagar,Agra-282001.",282001,2189789789,INDIA
7784,"CULLMAN REGIONAL MEDICAL CENTER","1912 ALABAMA HIGHWAY 157",35058,2567372000,CULLMAN
7786,"Abiraami Hospital","24-Alc,Campus,Manjakuppam",607001,5303915946,INDIA
7793,"KAISER FOUNDATION HOSPITAL - SAN LEANDRO","2500 MERCED STREET",94577,7146197700,ALAMEDA
7795,"Apex Hospital","Parnaka, Shivtirth, Apt. Ground Floor, Kalyan, Thane, Maharashtra.",421301,7293537404,INDIA
7806,"Akshaya Care Multi Speciality Hospital","#11-3-267/13, Near Raghava Gardens, Madhura Nagar, Srinivasanagar, Parsigutta,",500061,5207308809,INDIA
7807,"Anand Hospital (Multispeciality)","Mukeriganj, Azamgarh, Uttar Pradesh",276001,8670575607,INDIA
7809,"Aravind Eye Hospital - Pondicherry","Cuddalore Main Road,Abishekapakkam Post,Thavalakuppam, Pondicherry-605007Thavalakuppam",605007,6715297652,INDIA
7821,"Akshayjyot Eye Hospial","Yashowardhan,Mutthe Layout.",443001,8158003908,INDIA
7825,"SAN MATEO MEDICAL CENTER","222 W 39TH AVE",94403,2098233111,"SAN MATEO"
7832,"Ananya Hospital Pvt Ltd","389/44, 19Th Main,Rajajinagarrajajinagar",560010,1022434230,INDIA
7846,"ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER","350 WEST THOMAS ROAD",85013,6022490212,MARICOPA
7851,"MEMORIAL MEDICAL CENTER","1700 COFFEE RD",95355,5596755555,STANISLAUS
7853,"FAYETTE MEDICAL CENTER","1653 TEMPLE AVENUE NORTH",35555,2059325966,FAYETTE
7858,"ST ANTHONY SUMMIT MEDICAL CENTER","340 PEAK ONE DRIVE",80443,3955290674,SUMMIT
7865,"Anand Hospital","Balaji Tower,Mahatma Phule Chowke,Chakan",410501,6001477452,INDIA
7867,"Apollo Emergency & Clinic",16-2-705/5/5Malakpet,500036,4763497309,INDIA
7882,"Amrutha Nursing Home","3-3-168,Savaran Street,Besides Civil Hospital,Karimnagar",505001,9661249903,INDIA
7899,Arogyadham,"B-51, Rajendranagar",243122,2660718461,INDIA
7900,"PRESBYTERIAN INTERCOMMUNITY HOSPITAL","12401 WASHINGTON BLVD",90602,9259393000,"LOS ANGELES"
7911,"ALHAMBRA HOSPITAL MEDICAL CENTER","100 S RAYMOND AVE",91801,3108295511,"LOS ANGELES"
7916,"MARIAN REGIONAL MEDICAL CENTER","1400 E CHURCH ST",93454,3103194000,"SANTA BARBARA"
7934,"Aravind Nethralaya Meenakshi Hospital","16-2-269, Swathantra Park Street,Near Saibaba Temple, Gandhi Nagar,Nellore",524001,5201244485,INDIA
7935,"Amala Cancer Hospital & Research Centre","Amalanagar, Trissur,Kerala-680555.",680555,7473974799,INDIA
7940,"Anantha Lakshmi Kidney & Multispeciality Hospital","H.No.3-9-10/4, Opp To Ramanathapur School, Ramanathapur, Hyderabad-500013",500013,2407029192,INDIA
7944,"MT. GRAHAM REGIONAL MEDICAL CENTER","1600 SOUTH 20TH AVENUE",85546,9288558185,GRAHAM
7963,"COMMUNITY HOSPITAL OF HUNTINGTON PARK","2623 E SLAUSON AVE",90255,7149852811,"LOS ANGELES"
7968,"COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVENUE",93210,9169837400,FRESNO
7971,"Aarif Nursing Home","Lakshmi Street,Near Income Tax Office",530020,7333582498,INDIA
7978,"Aravind Eye Hospital Private Limited","# 12-2-824/A/1, Santosh Nagar Colony, Opp:St.Ann'S Womens College, Mehdipatnam. Hyderabad-500028",500028,4637624876,INDIA
7979,"Asg Eye Hospital Ltd-Jaipur","D-247, Bihari Marg, Bani Park, Opp. K.P. Auto, Jaipur, Rajasthan",302005,9687674746,INDIA
7985,"GOOD SAMARITAN HOSPITAL","1225 WILSHIRE BOULEVARD",90017,5105371234,"LOS ANGELES"
7986,"COMMUNITY HOSPITAL INC","805 FRIENDSHIP ROAD",36078,3342836541,ELMORE
7987,"Anugraha Hospital","# 2698,2Nd Main,2Nd Cross,M.C. B Block",577004,7308178266,INDIA
7991,"Aashirwad Hospital","G-121, Oriental Villa, Sushant Lok-Iii, Sector-57.",125001,7951739547,INDIA
8000,"MISSION COMMUNITY HOSPITAL","14850 ROSCOE BLVD",91402,5594484500,"LOS ANGELES"
8001,"Alps Hospital (Max Hospital)","Block B, Sushant Lok Phase-1,Next To Park Plaza Hotel",122001,5439923079,INDIA
8012,"MAYO CLINIC HOSPITAL","5777 EAST MAYO BOULEVARD",85054,4808324770,MARICOPA
8013,"Ashirwad Hospital","#117,Kaap Kaneri,Thane,Opp Gopal Nagar Near Kalyan Naka",421302,1264205158,INDIA
8018,"Apollo Hospitals (Greams Road-Chennai)","#21, Greams Lane,Greams Road, Chennai-600006",600006,1613320617,INDIA
8033,"Appollo Medical Invstgations & Appollo Nursing Home","# 584, M.G. Road, New Palasiaindore",452001,5404968335,INDIA
8054,"Anandlok Hospital","Dk-713,Salt Lake City, Sector-Ii, Kolkata.",700091,6860312978,INDIA
8056,"CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND","747 52ND STREET",94609,6504978000,ALAMEDA
8073,"CHI-ST VINCENT INFIRMARY","TWO ST VINCENT CIRCLE",72205,4794952241,PULASKI
8076,"Amar Leela Hospital (P) Ltd","B-1/6, Janak Puri,Main Najafgarh Roadmain Najafgarh Road,",110058,6252488046,INDIA
8102,"Arihant Fracture & Orthopaedic Hospital","Upnishad, 1St Floor, Near Shreyas Rly Crossing. Ambavadi.",380015,5547486436,INDIA
8104,"HENRY MAYO NEWHALL  HOSPITAL","23845  MCBEAN PKWY",91355,8584856511,"LOS ANGELES"
8109,"Amma Hospital","9-64-2,Syed Gulab Street,Kothapet",520001,2314717065,INDIA
8111,"Adinath Hospital","Plot No 330 Gyan Khand 1 Indirapuram Ghaziabad",201010,8856303055,INDIA
8136,"REGIONAL MEDICAL CENTER OF SAN JOSE","225 N JACKSON AVENUE",95116,7607248411,"SANTA CLARA"
8151,"SHRINERS HOSPITALS FOR CHILDREN","3160 GENEVA STREET",90020,3034981601,"LOS ANGELES"
8158,"BARTON MEMORIAL HOSPITAL","2170 SOUTH AVENUE",96150,5596880821,"EL DORADO"
8159,"JOHN C FREMONT HEALTHCARE DISTRICT","5189 HOSPITAL ROAD",95338,3105100700,MARIPOSA
8165,"Arvind Hospital Pvt Ltd","Ashok Rajpath,Opp.Pmch,",800004,7054913038,INDIA
8174,"Andhra Mahila Sabha","No.11 & 12, Dr.Durgabaideshmukh Road, R.A.Puram,",600028,4402754927,INDIA
8187,"Anwar Memorial Hospital","Santhosh Lane, Aluva,Ernakulam Dist.",683101,3150766900,INDIA
8196,"MERCY HOSPITAL WALDRON","1341 WEST SIXTH STREET",72958,8702383300,SCOTT
8216,"MARION REGIONAL MEDICAL CENTER","1256 MILITARY STREET SOUTH",35570,2059216200,MARION
8234,"SOUTHERN INYO HOSPITAL","501 EAST LOCUST STREET",93545,5303365511,INYO
8251,"EL CENTRO REGIONAL MEDICAL CENTER","1415 ROSS AVENUE",92243,4156416562,IMPERIAL
8254,"Ashirwad Medical & Orthopedic Hospital","4-A, Subhadra Nagar, Opp. Technical School, Patan.",384265,3319252579,INDIA
8260,"BANNER - UNIVERSITY MEDICAL CENTER PHOENIX","1111 EAST MCDOWELL ROAD",85006,5203275461,MARICOPA
8266,"Aditya Nursing Home","#315, Usha Nagar Extension.",452009,5108495878,INDIA
8270,"Add Hospital Pvt Ltd","Junus Patna College Square",753003,5444980406,INDIA
8278,"Anand Hospital & Eye Centre","21, Bharat Mata Lane, Jamna Lal Bajaj Marg, C-Scheme, Jaipur-302001",302001,7203784960,INDIA
8292,"SUTTER LAKESIDE HOSPITAL","5176 HILL ROAD EAST",95453,7604463551,LAKE
8303,"Ashirwad Surgical Hospital","Wonder Paint,Nh8 Ctm,Amraiwadi",380028,6669222368,INDIA
8306,"A-One Hospital Pvt Ltd","A-1/7, Panchim Vihar, Rohtak Road, New Delhi-110063",110063,4753152890,INDIA
8311,"A.G. Eye Care Hospitals (U Nit Of Dr. A.G. Eye Hospitals Private Limited","No. 106, R.K. Mutt Road. Mylapore, Chennai, Tamilnadu",600004,8981980214,INDIA
8325,"PRATTVILLE BAPTIST HOSPITAL","124 S MEMORIAL DR",36067,3343614267,AUTAUGA
8327,"Aastha Hospital","Hospital Area Ulhasnagar -3Thane",421003,2697314830,INDIA
